Transaction-ID,Date,Location,Product_Category,Sales_Channel,Units_Sold,Unit_Price_USD,Discount_Applied_Pct,Total_Revenue_USD
TRX-10186,2026-01-08 02:42:49.553295,Seoul,Wearables,Online,5,1204.45,20,4817.8
TRX-13196,2026-01-08 02:42:49.553295,Busan,Wearables,Retail Store,6,944.76,0,5668.56
TRX-13047,2026-01-08 02:42:49.553295,Daejeon,Smartphones,Retail Store,4,414.03,10,1490.51
TRX-11887,2026-01-08 02:42:49.553295,Seoul,Tablets,Online,7,1099.36,0,7695.52
TRX-10042,2026-01-08 02:42:49.553295,Seoul,Accessories,Retail Store,2,876.5,15,1490.05
TRX-11371,2026-01-08 02:42:49.553295,Seoul,Smartphones,Authorized Reseller,8,1495.33,5,11364.51
TRX-12962,2026-01-08 02:42:49.553295,Seoul,Accessories,Online,5,819.87,0,4099.35
TRX-13263,2026-01-08 02:42:49.553295,Seoul,Smartphones,Online,6,1149.36,10,6206.54
TRX-13847,2026-01-08 02:42:49.553295,Seoul,Accessories,Online,7,664.06,15,3951.16
TRX-13317,2026-01-08 02:42:49.553295,Daejeon,Laptops,Retail Store,2,1682.17,0,3364.34
TRX-13704,2026-01-08 02:42:49.553295,Incheon,Smartphones,Authorized Reseller,2,1307.69,0,2615.38
TRX-13506,2026-01-09 02:42:49.553295,Incheon,Laptops,Retail Store,8,87.98,10,633.46
TRX-10424,2026-01-09 02:42:49.553295,Seoul,Wearables,Retail Store,2,779.96,0,1559.92
TRX-13140,2026-01-09 02:42:49.553295,Seoul,Laptops,Retail Store,8,696.44,0,5571.52
TRX-10247,2026-01-09 02:42:49.553295,Seoul,Accessories,Online,6,1606.78,10,8676.61
TRX-12458,2026-01-09 02:42:49.553295,Busan,Accessories,Retail Store,2,1656.03,0,3312.06
TRX-12456,2026-01-09 02:42:49.553295,Seoul,Accessories,Authorized Reseller,2,252.35,5,479.46
TRX-12495,2026-01-09 02:42:49.553295,Seoul,Laptops,Retail Store,1,1262.66,0,1262.66
TRX-10797,2026-01-09 02:42:49.553295,Seoul,Laptops,Authorized Reseller,9,853.74,10,6915.29
TRX-12041,2026-01-09 02:42:49.553295,Seoul,Tablets,Authorized Reseller,2,600.87,5,1141.65
TRX-13192,2026-01-09 02:42:49.553295,Seoul,Wearables,Authorized Reseller,6,669.6,0,4017.6
TRX-13909,2026-01-09 02:42:49.553295,Busan,Smartphones,Online,2,142.11,0,284.22
TRX-14203,2026-01-09 02:42:49.553295,Seoul,Accessories,Retail Store,4,1915.89,0,7663.56
TRX-11068,2026-01-10 02:42:49.553295,Daejeon,Smartphones,Retail Store,3,1926.98,0,5780.94
TRX-14340,2026-01-10 02:42:49.553295,Busan,Wearables,Online,1,69.74,10,62.77
TRX-13444,2026-01-10 02:42:49.553295,Incheon,Tablets,Retail Store,3,801.61,0,2404.83
TRX-14968,2026-01-10 02:42:49.553295,Seoul,Wearables,Authorized Reseller,5,388.24,0,1941.2
TRX-11884,2026-01-10 02:42:49.553295,Busan,Laptops,Authorized Reseller,6,1953.55,0,11721.3
TRX-13144,2026-01-10 02:42:49.553295,Busan,Wearables,Online,5,1301.87,15,5532.95
TRX-11763,2026-01-10 02:42:49.553295,Busan,Laptops,Online,3,1457.8,0,4373.4
TRX-11361,2026-01-10 02:42:49.553295,Seoul,Tablets,Authorized Reseller,5,965.86,15,4104.9
TRX-10017,2026-01-10 02:42:49.553295,Seoul,Wearables,Authorized Reseller,3,496.91,0,1490.73
TRX-14359,2026-01-10 02:42:49.553295,Busan,Smartphones,Retail Store,7,122.24,15,727.33
TRX-14620,2026-01-10 02:42:49.553295,Incheon,Wearables,Retail Store,6,217.75,0,1306.5
TRX-11168,2026-01-10 02:42:49.553295,Incheon,Tablets,Retail Store,5,1610.49,0,8052.45
TRX-14155,2026-01-11 02:42:49.553295,Daegu,Accessories,Online,2,795.94,5,1512.29
TRX-11815,2026-01-11 02:42:49.553295,Incheon,Accessories,Online,6,204.84,15,1044.68
TRX-14293,2026-01-11 02:42:49.553295,Seoul,Smartphones,Authorized Reseller,5,1136.35,15,4829.49
TRX-13757,2026-01-11 02:42:49.553295,Seoul,Laptops,Online,8,878.84,0,7030.72
TRX-12717,2026-01-11 02:42:49.553295,Seoul,Laptops,Online,6,487.82,0,2926.92
TRX-12192,2026-01-11 02:42:49.553295,Seoul,Smartphones,Online,5,614.81,0,3074.05
TRX-14635,2026-01-11 02:42:49.553295,Seoul,Laptops,Authorized Reseller,4,633.51,5,2407.34
TRX-13487,2026-01-11 02:42:49.553295,Daegu,Accessories,Online,5,1156.18,0,5780.9
TRX-14483,2026-01-11 02:42:49.553295,Busan,Wearables,Retail Store,8,1647.29,0,13178.32
TRX-11386,2026-01-11 02:42:49.553295,Daejeon,Laptops,Retail Store,7,135.38,0,947.66
TRX-13253,2026-01-11 02:42:49.553295,Daegu,Wearables,Authorized Reseller,8,144.77,5,1100.25
TRX-12403,2026-01-11 02:42:49.553295,Seoul,Tablets,Authorized Reseller,5,526.11,0,2630.55
TRX-13774,2026-01-11 02:42:49.553295,Incheon,Smartphones,Online,2,1715.73,0,3431.46
TRX-12395,2026-01-11 02:42:49.553295,Daegu,Smartphones,Retail Store,7,262.1,20,1467.76
TRX-10067,2026-01-11 02:42:49.553295,Busan,Smartphones,Retail Store,1,1609.44,15,1368.02
TRX-10293,2026-01-11 02:42:49.553295,Busan,Wearables,Authorized Reseller,3,194.16,10,524.23
TRX-11368,2026-01-11 02:42:49.553295,Seoul,Laptops,Retail Store,2,847.54,5,1610.33
TRX-12105,2026-01-11 02:42:49.553295,Seoul,Laptops,Online,4,304.62,0,1218.48
TRX-11551,2026-01-11 02:42:49.553295,Busan,Wearables,Authorized Reseller,2,400.05,0,800.1
TRX-10740,2026-01-12 02:42:49.553295,Busan,Laptops,Authorized Reseller,5,602.95,15,2562.54
TRX-12361,2026-01-12 02:42:49.553295,Seoul,Smartphones,Online,8,405.7,0,3245.6
TRX-12312,2026-01-12 02:42:49.553295,Seoul,Tablets,Authorized Reseller,3,1384.47,0,4153.41
TRX-11431,2026-01-12 02:42:49.553295,Seoul,Tablets,Retail Store,7,61.32,0,429.24
TRX-13202,2026-01-12 02:42:49.553295,Daejeon,Tablets,Online,8,206.5,10,1486.8
TRX-13340,2026-01-12 02:42:49.553295,Daegu,Accessories,Online,7,343.08,5,2281.48
TRX-11492,2026-01-12 02:42:49.553295,Seoul,Wearables,Retail Store,4,846.79,10,3048.44
TRX-12056,2026-01-12 02:42:49.553295,Seoul,Accessories,Online,9,702.24,10,5688.14
TRX-10955,2026-01-12 02:42:49.553295,Busan,Wearables,Retail Store,3,417.41,10,1127.01
TRX-10423,2026-01-12 02:42:49.553295,Busan,Accessories,Authorized Reseller,8,1114.69,0,8917.52
TRX-14488,2026-01-12 02:42:49.553295,Daegu,Laptops,Authorized Reseller,5,1939.7,0,9698.5
TRX-14521,2026-01-12 02:42:49.553295,Seoul,Accessories,Retail Store,8,745.96,0,5967.68
TRX-11276,2026-01-12 02:42:49.553295,Seoul,Laptops,Online,2,1187.82,0,2375.64
TRX-13962,2026-01-12 02:42:49.553295,Seoul,Wearables,Authorized Reseller,3,1520.01,15,3876.03
TRX-11999,2026-01-13 02:42:49.553295,Incheon,Smartphones,Retail Store,8,1377.73,5,10470.75
TRX-11393,2026-01-13 02:42:49.553295,Seoul,Smartphones,Retail Store,2,1308.35,0,2616.7
TRX-12186,2026-01-13 02:42:49.553295,Seoul,Wearables,Online,6,73.16,0,438.96
TRX-13871,2026-01-13 02:42:49.553295,Seoul,Accessories,Authorized Reseller,1,730.01,5,693.51
TRX-14639,2026-01-13 02:42:49.553295,Seoul,Tablets,Retail Store,4,1821.58,0,7286.32
TRX-10652,2026-01-13 02:42:49.553295,Seoul,Laptops,Authorized Reseller,5,300.65,20,1202.6
TRX-10715,2026-01-13 02:42:49.553295,Daejeon,Laptops,Online,5,332.78,0,1663.9
TRX-13235,2026-01-13 02:42:49.553295,Seoul,Laptops,Online,2,116.4,10,209.52
TRX-10893,2026-01-13 02:42:49.553295,Seoul,Tablets,Online,2,1415.63,0,2831.26
TRX-14068,2026-01-13 02:42:49.553295,Busan,Laptops,Authorized Reseller,2,229.6,0,459.2
TRX-14510,2026-01-13 02:42:49.553295,Busan,Smartphones,Online,5,1652.71,15,7024.02
TRX-12704,2026-01-13 02:42:49.553295,Daegu,Smartphones,Online,5,644.04,0,3220.2
TRX-11894,2026-01-13 02:42:49.553295,Incheon,Laptops,Authorized Reseller,9,1850.11,5,15818.44
TRX-13373,2026-01-14 02:42:49.553295,Daegu,Laptops,Authorized Reseller,6,1879.49,0,11276.94
TRX-11353,2026-01-14 02:42:49.553295,Incheon,Tablets,Authorized Reseller,6,1951.99,15,9955.15
TRX-14124,2026-01-14 02:42:49.553295,Busan,Wearables,Online,6,711.69,0,4270.14
TRX-14961,2026-01-14 02:42:49.553295,Daejeon,Tablets,Online,2,892.92,20,1428.67
TRX-14546,2026-01-14 02:42:49.553295,Seoul,Laptops,Authorized Reseller,4,1753.28,0,7013.12
TRX-12820,2026-01-14 02:42:49.553295,Daejeon,Laptops,Authorized Reseller,8,1083.65,0,8669.2
TRX-11988,2026-01-14 02:42:49.553295,Busan,Wearables,Online,7,1441.17,10,9079.37
TRX-12873,2026-01-14 02:42:49.553295,Seoul,Laptops,Authorized Reseller,4,1828.52,0,7314.08
TRX-11171,2026-01-14 02:42:49.553295,Busan,Accessories,Authorized Reseller,2,1039.76,5,1975.54
TRX-12770,2026-01-14 02:42:49.553295,Seoul,Laptops,Online,3,145.22,20,348.53
TRX-13084,2026-01-14 02:42:49.553295,Busan,Tablets,Online,4,1104.6,0,4418.4
TRX-14194,2026-01-14 02:42:49.553295,Daejeon,Laptops,Online,6,1085.88,0,6515.28
TRX-14251,2026-01-14 02:42:49.553295,Busan,Wearables,Authorized Reseller,5,1779.44,0,8897.2
TRX-13838,2026-01-14 02:42:49.553295,Seoul,Accessories,Authorized Reseller,5,635.51,5,3018.67
TRX-13782,2026-01-14 02:42:49.553295,Seoul,Smartphones,Online,8,740.29,0,5922.32
TRX-14746,2026-01-14 02:42:49.553295,Seoul,Wearables,Online,7,399.38,0,2795.66
TRX-14672,2026-01-14 02:42:49.553295,Seoul,Smartphones,Online,4,1883.95,5,7159.01
TRX-11252,2026-01-14 02:42:49.553295,Daegu,Laptops,Online,3,1274.35,0,3823.05
TRX-10777,2026-01-14 02:42:49.553295,Daejeon,Smartphones,Online,7,883.14,5,5872.88
TRX-11556,2026-01-14 02:42:49.553295,Seoul,Accessories,Authorized Reseller,5,1831.04,5,8697.44
TRX-14118,2026-01-14 02:42:49.553295,Seoul,Laptops,Authorized Reseller,4,198.63,0,794.52
TRX-11163,2026-01-14 02:42:49.553295,Busan,Tablets,Online,2,1196.04,10,2152.87
TRX-10380,2026-01-14 02:42:49.553295,Daejeon,Accessories,Authorized Reseller,5,744.08,0,3720.4
TRX-13642,2026-01-14 02:42:49.553295,Daejeon,Laptops,Retail Store,9,495.5,0,4459.5
TRX-14718,2026-01-15 02:42:49.553295,Seoul,Smartphones,Authorized Reseller,7,1478.41,20,8279.1
TRX-12555,2026-01-15 02:42:49.553295,Seoul,Tablets,Online,1,1741.06,0,1741.06
TRX-10533,2026-01-15 02:42:49.553295,Daejeon,Smartphones,Authorized Reseller,4,402.75,0,1611.0
TRX-14617,2026-01-15 02:42:49.553295,Daegu,Tablets,Online,1,267.47,0,267.47
TRX-14224,2026-01-15 02:42:49.553295,Daegu,Wearables,Online,7,245.72,0,1720.04
TRX-10024,2026-01-15 02:42:49.553295,Seoul,Wearables,Authorized Reseller,6,1531.94,5,8732.06
TRX-12526,2026-01-15 02:42:49.553295,Busan,Accessories,Authorized Reseller,1,388.91,5,369.46
TRX-12752,2026-01-15 02:42:49.553295,Daegu,Tablets,Online,3,564.72,0,1694.16
TRX-14420,2026-01-15 02:42:49.553295,Daegu,Accessories,Online,1,223.13,10,200.82
TRX-14714,2026-01-15 02:42:49.553295,Daejeon,Wearables,Retail Store,5,1638.44,20,6553.76
TRX-12482,2026-01-15 02:42:49.553295,Seoul,Smartphones,Retail Store,7,225.97,10,1423.61
TRX-14530,2026-01-15 02:42:49.553295,Daejeon,Smartphones,Retail Store,5,1379.92,0,6899.6
TRX-11654,2026-01-15 02:42:49.553295,Daejeon,Accessories,Retail Store,7,977.87,0,6845.09
TRX-12693,2026-01-15 02:42:49.553295,Daejeon,Wearables,Retail Store,6,1777.93,10,9600.82
TRX-11862,2026-01-15 02:42:49.553295,Seoul,Accessories,Retail Store,1,580.41,15,493.35
TRX-13049,2026-01-15 02:42:49.553295,Seoul,Smartphones,Authorized Reseller,9,1687.82,0,15190.38
TRX-10401,2026-01-15 02:42:49.553295,Busan,Accessories,Authorized Reseller,3,287.96,0,863.88
TRX-14140,2026-01-15 02:42:49.553295,Busan,Smartphones,Authorized Reseller,3,700.26,0,2100.78
TRX-12875,2026-01-15 02:42:49.553295,Daejeon,Laptops,Online,9,462.07,0,4158.63
TRX-14055,2026-01-16 02:42:49.553295,Seoul,Accessories,Online,3,1824.13,0,5472.39
TRX-14231,2026-01-16 02:42:49.553295,Busan,Tablets,Online,5,274.47,15,1166.5
TRX-12606,2026-01-16 02:42:49.553295,Busan,Laptops,Online,9,309.13,5,2643.06
TRX-14871,2026-01-16 02:42:49.553295,Seoul,Laptops,Authorized Reseller,5,827.47,0,4137.35
TRX-13414,2026-01-16 02:42:49.553295,Daegu,Tablets,Online,4,360.29,0,1441.16
TRX-11466,2026-01-16 02:42:49.553295,Seoul,Smartphones,Online,2,1422.54,15,2418.32
TRX-14361,2026-01-16 02:42:49.553295,Daegu,Accessories,Online,6,927.38,0,5564.28
TRX-10734,2026-01-16 02:42:49.553295,Daegu,Smartphones,Retail Store,1,1466.94,10,1320.25
TRX-10939,2026-01-16 02:42:49.553295,Seoul,Accessories,Online,2,1601.49,0,3202.98
TRX-10190,2026-01-16 02:42:49.553295,Seoul,Tablets,Online,2,620.67,5,1179.27
TRX-12826,2026-01-17 02:42:49.553295,Seoul,Tablets,Online,9,253.2,15,1936.98
TRX-11039,2026-01-17 02:42:49.553295,Incheon,Laptops,Authorized Reseller,1,781.77,0,781.77
TRX-14798,2026-01-17 02:42:49.553295,Daegu,Smartphones,Authorized Reseller,3,302.97,0,908.91
TRX-11609,2026-01-17 02:42:49.553295,Incheon,Laptops,Retail Store,4,1508.83,10,5431.79
TRX-12279,2026-01-17 02:42:49.553295,Seoul,Tablets,Retail Store,4,1973.04,10,7102.94
TRX-12365,2026-01-17 02:42:49.553295,Busan,Tablets,Online,7,1566.18,0,10963.26
TRX-12977,2026-01-17 02:42:49.553295,Incheon,Laptops,Retail Store,3,175.92,0,527.76
TRX-12422,2026-01-17 02:42:49.553295,Seoul,Tablets,Retail Store,2,236.93,15,402.78
TRX-11773,2026-01-17 02:42:49.553295,Seoul,Laptops,Authorized Reseller,7,1253.67,0,8775.69
TRX-10049,2026-01-17 02:42:49.553295,Daegu,Tablets,Online,6,856.58,5,4882.51
TRX-11140,2026-01-17 02:42:49.553295,Busan,Wearables,Retail Store,9,236.68,0,2130.12
TRX-13714,2026-01-17 02:42:49.553295,Seoul,Tablets,Online,7,1787.51,0,12512.57
TRX-10379,2026-01-17 02:42:49.553295,Daejeon,Accessories,Online,9,695.55,0,6259.95
TRX-12113,2026-01-17 02:42:49.553295,Incheon,Wearables,Authorized Reseller,1,1838.2,0,1838.2
TRX-10694,2026-01-17 02:42:49.553295,Busan,Wearables,Retail Store,1,73.5,0,73.5
TRX-11953,2026-01-17 02:42:49.553295,Incheon,Laptops,Online,7,78.52,20,439.71
TRX-10322,2026-01-18 02:42:49.553295,Seoul,Wearables,Retail Store,8,610.13,20,3904.83
TRX-14708,2026-01-18 02:42:49.553295,Seoul,Smartphones,Authorized Reseller,8,68.24,10,491.33
TRX-14535,2026-01-18 02:42:49.553295,Busan,Wearables,Authorized Reseller,2,1901.89,15,3233.21
TRX-10845,2026-01-18 02:42:49.553295,Busan,Tablets,Retail Store,2,543.19,0,1086.38
TRX-14605,2026-01-18 02:42:49.553295,Seoul,Laptops,Authorized Reseller,8,987.37,0,7898.96
TRX-11841,2026-01-18 02:42:49.553295,Incheon,Laptops,Retail Store,4,433.89,20,1388.45
TRX-10660,2026-01-18 02:42:49.553295,Busan,Accessories,Online,5,270.52,5,1284.97
TRX-14129,2026-01-18 02:42:49.553295,Busan,Smartphones,Authorized Reseller,5,1008.13,0,5040.65
TRX-13134,2026-01-18 02:42:49.553295,Seoul,Smartphones,Retail Store,6,1785.85,0,10715.1
TRX-10646,2026-01-18 02:42:49.553295,Busan,Smartphones,Authorized Reseller,7,122.58,5,815.16
TRX-11219,2026-01-19 02:42:49.553295,Busan,Accessories,Authorized Reseller,8,602.84,5,4581.58
TRX-14116,2026-01-19 02:42:49.553295,Seoul,Smartphones,Online,1,403.52,0,403.52
TRX-10196,2026-01-19 02:42:49.553295,Seoul,Wearables,Retail Store,3,1083.82,10,2926.31
TRX-10183,2026-01-19 02:42:49.553295,Seoul,Wearables,Authorized Reseller,1,1443.57,0,1443.57
TRX-14419,2026-01-19 02:42:49.553295,Seoul,Laptops,Authorized Reseller,6,1805.34,0,10832.04
TRX-11952,2026-01-19 02:42:49.553295,Seoul,Smartphones,Retail Store,6,1674.19,0,10045.14
TRX-14943,2026-01-19 02:42:49.553295,Incheon,Accessories,Retail Store,7,1720.79,20,9636.42
TRX-11022,2026-01-19 02:42:49.553295,Incheon,Accessories,Retail Store,9,892.07,5,7627.2
TRX-14716,2026-01-19 02:42:49.553295,Daejeon,Wearables,Retail Store,5,1978.07,0,9890.35
TRX-11506,2026-01-19 02:42:49.553295,Incheon,Laptops,Retail Store,2,1019.93,0,2039.86
TRX-11854,2026-01-19 02:42:49.553295,Busan,Laptops,Online,1,1336.36,5,1269.54
TRX-11856,2026-01-19 02:42:49.553295,Seoul,Tablets,Retail Store,4,1445.77,0,5783.08
TRX-13250,2026-01-19 02:42:49.553295,Incheon,Tablets,Retail Store,7,1196.03,20,6697.77
TRX-10951,2026-01-19 02:42:49.553295,Incheon,Laptops,Online,2,114.26,5,217.09
TRX-14763,2026-01-19 02:42:49.553295,Busan,Smartphones,Retail Store,2,794.7,0,1589.4
TRX-14277,2026-01-19 02:42:49.553295,Seoul,Accessories,Online,2,1775.59,15,3018.5
TRX-10440,2026-01-19 02:42:49.553295,Seoul,Wearables,Retail Store,6,214.72,0,1288.32
TRX-11434,2026-01-19 02:42:49.553295,Daejeon,Laptops,Retail Store,5,1450.84,0,7254.2
TRX-11617,2026-01-19 02:42:49.553295,Seoul,Accessories,Authorized Reseller,2,521.04,0,1042.08
TRX-14311,2026-01-19 02:42:49.553295,Busan,Laptops,Online,8,1106.65,5,8410.54
TRX-10433,2026-01-20 02:42:49.553295,Seoul,Accessories,Online,2,244.08,5,463.75
TRX-11687,2026-01-20 02:42:49.553295,Busan,Accessories,Retail Store,1,377.51,0,377.51
TRX-14298,2026-01-20 02:42:49.553295,Seoul,Accessories,Online,2,1692.6,0,3385.2
TRX-11012,2026-01-20 02:42:49.553295,Seoul,Smartphones,Retail Store,8,976.68,0,7813.44
TRX-11785,2026-01-20 02:42:49.553295,Busan,Laptops,Online,2,387.64,0,775.28
TRX-12929,2026-01-20 02:42:49.553295,Seoul,Tablets,Online,8,1757.66,15,11952.09
TRX-14433,2026-01-20 02:42:49.553295,Seoul,Tablets,Retail Store,6,1190.62,0,7143.72
TRX-11165,2026-01-20 02:42:49.553295,Daejeon,Laptops,Retail Store,6,1196.58,10,6461.53
TRX-10868,2026-01-20 02:42:49.553295,Seoul,Tablets,Retail Store,1,1856.15,15,1577.73
TRX-11535,2026-01-20 02:42:49.553295,Seoul,Tablets,Authorized Reseller,1,524.79,15,446.07
TRX-11236,2026-01-20 02:42:49.553295,Seoul,Tablets,Online,8,1435.45,0,11483.6
TRX-14516,2026-01-20 02:42:49.553295,Seoul,Accessories,Authorized Reseller,5,235.66,0,1178.3
TRX-12746,2026-01-20 02:42:49.553295,Daegu,Smartphones,Online,8,59.29,0,474.32
TRX-12764,2026-01-20 02:42:49.553295,Incheon,Accessories,Retail Store,7,1425.32,5,9478.38
TRX-11796,2026-01-21 02:42:49.553295,Seoul,Tablets,Retail Store,2,434.9,0,869.8
TRX-13953,2026-01-21 02:42:49.553295,Daejeon,Tablets,Online,3,653.81,5,1863.36
TRX-13692,2026-01-21 02:42:49.553295,Daegu,Laptops,Authorized Reseller,3,64.9,0,194.7
TRX-10994,2026-01-21 02:42:49.553295,Busan,Smartphones,Retail Store,3,575.12,0,1725.36
TRX-14240,2026-01-21 02:42:49.553295,Seoul,Laptops,Authorized Reseller,2,1720.68,0,3441.36
TRX-12246,2026-01-21 02:42:49.553295,Incheon,Tablets,Online,2,233.56,10,420.41
TRX-12806,2026-01-21 02:42:49.553295,Seoul,Tablets,Online,2,883.26,15,1501.54
TRX-10040,2026-01-21 02:42:49.553295,Daegu,Wearables,Authorized Reseller,2,755.86,0,1511.72
TRX-14604,2026-01-21 02:42:49.553295,Busan,Laptops,Retail Store,6,1148.64,0,6891.84
TRX-13138,2026-01-21 02:42:49.553295,Seoul,Tablets,Authorized Reseller,2,1528.07,15,2597.72
TRX-13554,2026-01-21 02:42:49.553295,Seoul,Smartphones,Authorized Reseller,2,179.44,0,358.88
TRX-12680,2026-01-21 02:42:49.553295,Incheon,Wearables,Authorized Reseller,5,1904.8,0,9524.0
TRX-11751,2026-01-21 02:42:49.553295,Incheon,Laptops,Authorized Reseller,4,900.8,0,3603.2
TRX-10937,2026-01-21 02:42:49.553295,Daejeon,Smartphones,Authorized Reseller,8,1618.86,0,12950.88
TRX-11032,2026-01-21 02:42:49.553295,Seoul,Accessories,Authorized Reseller,7,300.75,5,1999.99
TRX-11030,2026-01-21 02:42:49.553295,Seoul,Wearables,Authorized Reseller,5,1923.47,5,9136.48
TRX-14690,2026-01-21 02:42:49.553295,Seoul,Smartphones,Online,9,253.17,0,2278.53
TRX-12566,2026-01-21 02:42:49.553295,Seoul,Wearables,Online,8,1763.71,0,14109.68
TRX-12334,2026-01-22 02:42:49.553295,Daegu,Smartphones,Retail Store,7,1029.61,5,6846.91
TRX-13635,2026-01-22 02:42:49.553295,Seoul,Laptops,Online,8,1580.46,15,10747.13
TRX-14640,2026-01-22 02:42:49.553295,Busan,Laptops,Retail Store,8,1207.01,15,8207.67
TRX-13983,2026-01-22 02:42:49.553295,Seoul,Laptops,Retail Store,7,924.16,15,5498.75
TRX-11251,2026-01-22 02:42:49.553295,Seoul,Laptops,Authorized Reseller,4,63.3,0,253.2
TRX-12400,2026-01-22 02:42:49.553295,Seoul,Tablets,Online,3,1417.41,0,4252.23
TRX-11011,2026-01-22 02:42:49.553295,Daegu,Laptops,Authorized Reseller,5,75.49,0,377.45
TRX-14896,2026-01-22 02:42:49.553295,Seoul,Accessories,Online,1,607.14,0,607.14
TRX-14437,2026-01-22 02:42:49.553295,Busan,Laptops,Online,2,1777.04,0,3554.08
TRX-10384,2026-01-22 02:42:49.553295,Incheon,Smartphones,Online,3,1738.45,0,5215.35
TRX-13893,2026-01-22 02:42:49.553295,Seoul,Smartphones,Authorized Reseller,1,1709.71,0,1709.71
TRX-13814,2026-01-22 02:42:49.553295,Incheon,Laptops,Online,1,281.57,10,253.41
TRX-13397,2026-01-22 02:42:49.553295,Seoul,Laptops,Retail Store,7,1402.54,5,9326.89
TRX-14179,2026-01-22 02:42:49.553295,Busan,Accessories,Retail Store,5,1529.75,0,7648.75
TRX-10619,2026-01-22 02:42:49.553295,Seoul,Tablets,Retail Store,5,801.69,0,4008.45
TRX-13382,2026-01-22 02:42:49.553295,Seoul,Laptops,Authorized Reseller,7,991.75,20,5553.8
TRX-13339,2026-01-22 02:42:49.553295,Seoul,Tablets,Online,7,885.44,0,6198.08
TRX-14005,2026-01-23 02:42:49.553295,Seoul,Accessories,Authorized Reseller,7,1582.34,15,9414.92
TRX-14924,2026-01-23 02:42:49.553295,Daejeon,Accessories,Retail Store,2,1146.68,10,2064.02
TRX-14676,2026-01-23 02:42:49.553295,Seoul,Smartphones,Retail Store,6,1699.87,0,10199.22
TRX-13620,2026-01-23 02:42:49.553295,Seoul,Accessories,Online,7,1500.21,15,8926.25
TRX-14927,2026-01-23 02:42:49.553295,Daejeon,Accessories,Retail Store,3,290.71,0,872.13
TRX-10965,2026-01-23 02:42:49.553295,Busan,Tablets,Online,4,697.81,10,2512.12
TRX-14307,2026-01-23 02:42:49.553295,Busan,Wearables,Online,8,772.31,0,6178.48
TRX-10390,2026-01-23 02:42:49.553295,Daejeon,Smartphones,Online,7,1660.36,0,11622.52
TRX-11089,2026-01-23 02:42:49.553295,Incheon,Laptops,Retail Store,1,391.78,0,391.78
TRX-14339,2026-01-23 02:42:49.553295,Daegu,Tablets,Retail Store,9,1688.64,5,14437.87
TRX-12356,2026-01-24 02:42:49.553295,Incheon,Tablets,Authorized Reseller,7,1589.65,0,11127.55
TRX-13551,2026-01-24 02:42:49.553295,Seoul,Tablets,Online,1,1535.83,20,1228.66
TRX-11621,2026-01-24 02:42:49.553295,Seoul,Accessories,Retail Store,6,905.91,20,4348.37
TRX-14028,2026-01-24 02:42:49.553295,Seoul,Tablets,Retail Store,9,1192.83,15,9125.15
TRX-10350,2026-01-24 02:42:49.553295,Daegu,Wearables,Online,7,1084.07,0,7588.49
TRX-11589,2026-01-24 02:42:49.553295,Busan,Smartphones,Retail Store,1,1784.74,5,1695.5
TRX-10511,2026-01-24 02:42:49.553295,Busan,Smartphones,Authorized Reseller,2,1786.75,0,3573.5
TRX-10357,2026-01-24 02:42:49.553295,Busan,Wearables,Retail Store,3,74.91,0,224.73
TRX-14105,2026-01-24 02:42:49.553295,Seoul,Laptops,Retail Store,5,782.65,15,3326.26
TRX-14342,2026-01-24 02:42:49.553295,Incheon,Wearables,Online,9,99.21,0,892.89
TRX-12251,2026-01-24 02:42:49.553295,Daejeon,Accessories,Authorized Reseller,3,496.41,0,1489.23
TRX-13540,2026-01-24 02:42:49.553295,Busan,Smartphones,Authorized Reseller,1,693.15,10,623.84
TRX-14685,2026-01-24 02:42:49.553295,Incheon,Tablets,Online,6,439.52,0,2637.12
TRX-11254,2026-01-24 02:42:49.553295,Busan,Accessories,Retail Store,1,1202.0,0,1202.0
TRX-11143,2026-01-25 02:42:49.553295,Daejeon,Wearables,Retail Store,7,246.79,5,1641.15
TRX-13177,2026-01-25 02:42:49.553295,Seoul,Tablets,Retail Store,4,1336.28,0,5345.12
TRX-11521,2026-01-25 02:42:49.553295,Incheon,Wearables,Online,8,1913.12,0,15304.96
TRX-14485,2026-01-25 02:42:49.553295,Daegu,Accessories,Authorized Reseller,4,1623.61,0,6494.44
TRX-12092,2026-01-25 02:42:49.553295,Busan,Tablets,Retail Store,8,138.34,0,1106.72
TRX-11696,2026-01-25 02:42:49.553295,Incheon,Wearables,Authorized Reseller,1,1883.43,10,1695.09
TRX-10221,2026-01-25 02:42:49.553295,Seoul,Wearables,Retail Store,1,846.42,5,804.1
TRX-14171,2026-01-25 02:42:49.553295,Seoul,Laptops,Authorized Reseller,6,1937.7,0,11626.2
TRX-10983,2026-01-25 02:42:49.553295,Daegu,Smartphones,Retail Store,2,1944.32,0,3888.64
TRX-12156,2026-01-25 02:42:49.553295,Seoul,Wearables,Retail Store,4,1088.15,5,4134.97
TRX-14094,2026-01-25 02:42:49.553295,Daejeon,Accessories,Retail Store,6,921.16,5,5250.61
TRX-13456,2026-01-25 02:42:49.553295,Daejeon,Tablets,Retail Store,4,1183.77,0,4735.08
TRX-14046,2026-01-25 02:42:49.553295,Incheon,Tablets,Online,4,729.04,5,2770.35
